name,cellulose
"Aeromonas hydrophila GYK1",2
"Aeromonas hydrophila KAM330",2
"Aeromonas hydrophila KN-Mc-1R2",2
"Aeromonas hydrophila HX-3",2
"Aeromonas hydrophila JBN2301",2
"Aeromonas hydrophila J-1",2
"Aeromonas hydrophila LHW39",2
"Aeromonas hydrophila ML09-119",2
"Aeromonas hydrophila NEB724",2
"Aeromonas hydrophila NJ-35",2
"Aeromonas hydrophila pc104A",2
"Aeromonas hydrophila OnP3.1",2
"Aeromonas hydrophila RIMD111065",2
"Aeromonas hydrophila subsp. hydrophila ATCC 7966",2
"Aeromonas hydrophila subsp. hydrophila WCHAH045096",2
"Aeromonas hydrophila WP7-S18-ESBL-06",2
"Aeromonas hydrophila WCX23",2
"Aeromonas hydrophila WP8-S18-ESBL-02",2
"Aeromonas hydrophila YL17",2
"Aeromonas hydrophila ZYAH72",2
"Aeromonas hydrophila ZYAH75",2
"Aeromonas jandaei 3299",2
"Aeromonas jandaei Aer_Pi19.1HPAS",2
"Aeromonas jandaei FDAARGOS_986",2
"Aeromonas jandaei 3348",2
"Aeromonas jandaei JUNP479",2
"Aeromonas media Colony414",2
"Aeromonas jandaei GTBM29",2
"Aeromonas media R25-3",2
"Aeromonas media R1-18",2
"Aeromonas media T5-8",2
"Aeromonas media MC64",2
"Aeromonas media R50-22",2
"Aeromonas media T0.1-19",2
"Aeromonas media E31",2
"Aeromonas salmonicida S121",2
"Aeromonas salmonicida A527",2
"Aeromonas salmonicida S68",2
"Aeromonas media WP7-W18-ESBL-02",2
"Aeromonas salmonicida subsp. masoucida RFAS1",2
"Aeromonas media WS",2
"Aeromonas salmonicida subsp. pectinolytica 34mel",2
"Aeromonas salmonicida subsp. salmonicida 01-B526",2
"Aeromonas salmonicida subsp. salmonicida J223",2
"Aeromonas rivipollensis KN-Mc-11N1",2
"Aeromonas salmonicida subsp. salmonicida J409",2
"Aeromonas schubertii LF1708",2
"Aeromonas salmonicida S44",2
"Aeromonas salmonicida subsp. salmonicida SHY16-3432",2
"Aeromonas salmonicida subsp. salmonicida J411",2
"Aeromonas simiae A6",2
"Aeromonas sp. 2692-1",2
"Aeromonas salmonicida subsp. masoucida BR19001YR",2
"Aeromonas sp. ASNIH2",2
"Aeromonas sp. ASNIH1",2
"Aeromonas sp. 1805",2
"Aeromonas salmonicida subsp. salmonicida J410",2
"Aeromonas sp. ASNIH3",2
"Aeromonas sp. ASNIH4",2
"Aeromonas salmonicida subsp. salmonicida A449",2
"Aeromonas sp. ASNIH7",2
"Aeromonas schubertii WL1483",2
"Aeromonas sp. CA23",2
"Aeromonas sp. ASNIH5",2
"Aeromonas sp. CU5",2
"Aeromonas sp. WP2-W18-CRE-05",2
"Aeromonas veronii 17ISAe",2
"Aeromonas veronii AVNIH1",2
"Aeromonas veronii CB51",2
"Aeromonas veronii 1708-29120",2
"Aeromonas veronii FDAARGOS_632",2
"Aeromonas veronii Hm21",2
"Aeromonas veronii HX3",2
"Aeromonas veronii JC529",2
"Aeromonas veronii MS-18-37",2
"Aeromonas veronii TH0426",2
"Aeromonas veronii WP2-S18-CRE-03",2
"Aeromonas veronii WP8-W19-CRE-03",2
"Aeromonas veronii FC951",2
"Aeromonas veronii WP3-W19-ESBL-03",2
"Aeromonas veronii WP8-S18-ESBL-11",2
"Aeromonas veronii A8-AHP",2
"Aeromonas veronii ZfB1",2
"Afipia carboxidovorans OM4",2
"Aeromonas veronii X11",2
"Afipia carboxidovorans OM5",2
"Aeromonas veronii B565",2
"Aerosticca soli Dysh456",2
"Aeromonas veronii X12",2
"Afipia sp. GAS231",2
"Aggregatibacter actinomycetemcomitans 624",2
"Aggregatibacter actinomycetemcomitans ANH9381",2
"Aggregatibacter actinomycetemcomitans D11S-1",2
"Aggregatibacter actinomycetemcomitans HK_973",2
"Aggregatibacter actinomycetemcomitans HK_907",2
"Aggregatibacter actinomycetemcomitans NUM4039",2
"Aggregatibacter actinomycetemcomitans HK1651",2
"Aggregatibacter actinomycetemcomitans D7S-1",2
"Aggregatibacter actinomycetemcomitans IDH781",2
"Aggregatibacter actinomycetemcomitans PN_696",2
"Aggregatibacter aphrophilus NCTC11096",2
"Aggregatibacter aphrophilus ATCC 33389 NCTC5906",2
"Aggregatibacter actinomycetemcomitans VT1169",2
"Aggregatibacter aphrophilus NJ8700",2
"Aggregatibacter segnis ATCC 33393 NCTC10977",2
"Aggregatibacter sp. 2125159857",2
"Aggregatibacter segnis FDAARGOS_987",2
"Agreia sp. COWG",2
"Agrobacterium fabrum 12D13",2
"Aggregatibacter aphrophilus W1043",2
"Aeromonas veronii WP9-W18-ESBL-04",2
"Agrobacterium fabrum 1D132",2
"Agrobacterium fabrum BG5",2
"Agrobacterium fabrum GV2260",2
"Agrobacterium fabrum EHA105",2
"Agrobacterium fabrum GV3101::pMP90",2
"Agrobacterium larrymoorei CFBP5473",2
"Agrobacterium fabrum str. C58",0
"Agrobacterium rhizogenes CA75/95",2
"Agrobacterium radiobacter K84",2
"Agrobacterium rhizogenes K599",2
"Agrobacterium rhizogenes LBA9402",2
"Agrobacterium rubi W2/73",2
"Agrobacterium sp. 33MFTa1.1",2
"Agrobacterium sp. MA01",2
"Agrobacterium tumefaciens 12D1",2
"Agrobacterium sp. RAC06",2
"Agrobacterium sp. CGMCC 11546",2
"Agrobacterium tumefaciens 183",2
"Agrobacterium tumefaciens 15955",2
"Agrobacterium tumefaciens 186",2
"Agrobacterium tumefaciens 1D1108",2
"Agrobacterium tumefaciens 1D1609",2
"Agrobacterium tumefaciens 1D1460",2
"Agrobacterium tumefaciens 6N2",2
"Agrobacterium tumefaciens A6",2
"Agrobacterium tumefaciens Ach5",2
"Agrobacterium tumefaciens BIM B-441",2
"Agrobacterium tumefaciens BIM B-1315G",2
"Agrobacterium tumefaciens CFBP6623",2
"Agrobacterium tumefaciens CFBP5877",2
"Agrobacterium tumefaciens CFBP5499",2
"Agrobacterium tumefaciens CFBP6624",2
"Agrobacterium tumefaciens CFBP6625",2
"Agrobacterium tumefaciens CFBP6626",2
"Agrobacterium tumefaciens FDAARGOS_1048",2
"Agrobacterium tumefaciens Q15/94",2
"Agrobacterium tumefaciens CFBP7129",2
"Agrobacterium tumefaciens EML4",2
"Agrobacterium tumefaciens S33",2
"Agrobacterium tumefaciens LBA4213 (Ach5)",2
"Agrobacterium vitis VAR06-30",2
"Agrobacterium vitis VAR03-1",2
"Agrococcus carbonis DSM 22965",2
"Agrobacterium vitis S4",2
"Agrococcus sp. SGAir0287",2
"Agrobacterium vitis VAT03-9",2
"Agromyces flavus CPCC 202695",2
"Agromyces sp. G127AT",2
"Agromyces protaetiae FW100M-8",2
"Ahniella affigens D13",2
"Agromyces badenianii MF30-A",2
"Agromyces aureus AR33",2
"Akkermansia glycaniphila",2
"Agrococcus jejuensis DSM 22002",2
"Akkermansia muciniphila 139",2
"Akkermansia muciniphila AMDK-1",2
"Agromyces sp. KACC 19306",2
"Akkermansia muciniphila ATCC BAA-835",2
"Akkermansia muciniphila AMDK-2",2
"Akkermansia muciniphila DSM 22959",2
"Akkermansia muciniphila AMDK-3",2
"Akkermansia muciniphila AMDK-4",2
"Akkermansia muciniphila EB-AMDK-11",2
"Akkermansia muciniphila EB-AMDK-12",2
"Akkermansia muciniphila EB-AMDK-13",2
"Akkermansia muciniphila AK32",2
"Akkermansia muciniphila EB-AMDK-10",2
"Akkermansia muciniphila EB-AMDK-15",2
"Akkermansia muciniphila CBA5201",2
"Akkermansia muciniphila EB-AMDK-17",2
"Akkermansia muciniphila EB-AMDK-18",2
"Akkermansia muciniphila EB-AMDK-20",2
"Akkermansia muciniphila EB-AMDK-23",2
"Akkermansia muciniphila EB-AMDK-25",2
"Akkermansia muciniphila EB-AMDK-26",2
"Akkermansia muciniphila EB-AMDK-19",2
"Akkermansia muciniphila EB-AMDK-24",2
"Akkermansia muciniphila EB-AMDK-21",2
"Akkermansia muciniphila EB-AMDK-22",2
"Akkermansia muciniphila EB-AMDK-27",2
"Akkermansia muciniphila EB-AMDK-14",2
"Akkermansia muciniphila EB-AMDK-16",2
"Akkermansia muciniphila EB-AMDK-28",2
"Akkermansia muciniphila EB-AMDK-29",2
"Akkermansia muciniphila EB-AMDK-30",2
"Akkermansia muciniphila EB-AMDK-35",2
"Akkermansia muciniphila EB-AMDK-33",2
"Akkermansia muciniphila EB-AMDK-34",2
"Akkermansia muciniphila EB-AMDK-31",2
"Akkermansia muciniphila EB-AMDK-37",2
"Akkermansia muciniphila EB-AMDK-36",2
"Akkermansia muciniphila EB-AMDK-40",2
"Akkermansia muciniphila EB-AMDK-47",2
"Akkermansia muciniphila EB-AMDK-49",2
"Akkermansia muciniphila EB-AMDK-38",2
"Akkermansia muciniphila EB-AMDK-39",2
"Akkermansia muciniphila EB-AMDK-5",2
"Akkermansia muciniphila EB-AMDK-8",2
"Akkermansia muciniphila EB-AMDK-7",2
"Akkermansia muciniphila EB-AMDK-48",2
"Akkermansia muciniphila KGMB01988",2
"Akkermansia muciniphila EB-AMDK-6",2
"Akkermansia muciniphila JCM30893",2
"Akkermansia muciniphila H2",2
"Akkermansia muciniphila JCM 30893",2
"Akkermansia muciniphila KGMB01989",2
"Akkermansia muciniphila KGMB02009",2
"Akkermansia muciniphila KGMB01990",2
"Akkermansia muciniphila YL44",2
"Akkermansiaceae bacterium AJA081-3",2
"Alcaligenes aquatilis BU33N",2
"Akkermansia muciniphila EB-AMDK-46",2
"Alcaligenes faecalis BDB4",2
"Alcaligenes faecalis AU14",2
"Alcaligenes faecalis c16",2
"Alcaligenes faecalis FDAARGOS_1024",2
"Alcaligenes faecalis DSM 30030",2
"Alcaligenes faecalis FDAARGOS_491",2
"Alcaligenes faecalis JQ135",2
"Alcaligenes faecalis MUB14",2
"Alcaligenaceae bacterium SJ-26",2
"Alcaligenes faecalis ZD02",2
"Alcaligenes faecalis P156",2
"Alcaligenes faecalis Mc250",2
"Alcaligenes aquatilis QD168",2
"Alcaligenes faecalis AN70",2
"Alcanivorax borkumensis SK2",0
"Alcaligenes sp. SORT26",2
"Alcanivorax sp. N3-2A",2
"Alcanivorax xenomutans P40",2
"Algicoccus marinus HZ20",2
"Alcanivorax sp. NBRC 101098",2
"Algoriphagus sanaruensis M8-2",2
"Algibacter alginicilyticus HZ22",2
"Aliarcobacter butzleri ED-1",2
"Alcaligenes faecalis J481",2
"Alcanivorax sp. IO_7",2
"Aliarcobacter butzleri NCTC 12481",2
"Aliarcobacter cibarius H743",2
"Aliarcobacter cibarius LMG 21996",2
"Aliarcobacter cryaerophilus 16CS1285-4",2
"Alcanivorax dieselolei B5 MCCC 1A00001",2
"Alcanivorax pacificus W11-5",2
"Aliarcobacter cryaerophilus 16CS0369-1-AR-4",2
"Aliarcobacter cryaerophilus 16CS0830-1",2
"Aliarcobacter cryaerophilus 16CS1292-4",2
"Alicycliphilus denitrificans BC",2
"Aliarcobacter skirrowii A2S6",2
"Aliarcobacter lanthieri LMG 28516",2
"Aliarcobacter faecis CCUG 66484",2
"Alicycliphilus denitrificans K601",2
"Alicycliphilus denitrificans DP3",2
"Alicycliphilus denitrificans I51",2
"Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1",2
"Alicyclobacillus sp. TC",2
"Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446",2
"Alicyclobacillus ferrooxydans ALEF1",2
"Alicyclobacillus ferrooxydans S30H14",2
"Alicyclobacillus sp. SO9",2
"Alienimonas californiensis CA12",2
"Aliivibrio fischeri ES114",2
"Aliivibrio fischeri MJ11",2
"Aliivibrio wodanis",2
"Aliivibrio wodanis 06/09/160",2
"Aliivibrio salmonicida VS224",2
"Alistipes finegoldii DSM 17242",2
"Alistipes communis 5CBH24",2
"Alistipes indistinctus 2BBH45",2
"Alistipes onderdonkii subsp. vulgaris 3BBH6",2
"Alkalibacter sp. ES005",2
"Alkalihalobacillus clausii DSM 8716",2
"Alkalihalobacillus clausii ENTPro",2
"Aliivibrio salmonicida LFI1238",2
"Alkalihalobacillus clausii 088AE",2
"Alistipes sp. dk3624",2
"Alistipes shahii WAL 8301",2
"Alkalihalobacillus krulwichiae AM31D",2
"Alkalilimnicola ehrlichii MLHE-1",0
"Alkaliphilus oremlandii OhILAs",2
"Alistipes dispar 5CPEGH6",2
"Alloactinosynnema sp. L-07",2
"Alkalihalobacillus gibsonii FJAT-10019",2
"Alkaliphilus metalliredigens QYMF",0
"Allochromatium tepidum NZ",2
"Allofrancisella guangzhouensis 08HL01032",2
"Allochromatium vinosum DSM 180",2
"Allofrancisella frigidaquae SYSU 10HL1970",2
"Allofrancisella inopinata SYSU YG23",2
"Allosphingosinicella indica Dd16",2
"alpha proteobacterium HIMB5",2
"alpha proteobacterium HIMB59",2
"Alphaproteobacteria bacterium R1DC25",2
"Alkalitalea saponilacus DSM 24412",2
"Altererythrobacter epoxidivorans GCMCC 1.7731",2
"Altererythrobacter sp. BO-6",2
"Altererythrobacter sp. B11",2
"Altererythrobacter sp. TH136",2
"Altererythrobacter atlanticus 26DY36",2
"Alteromonas australica H 17",2
"Alteromonas macleodii",2
"Alteromonas macleodii ATCC 27126",0
"Alteromonas macleodii D7",2
"Alteromonas addita R10SW13",2
"Alteromonas australica DE170",2
"Alteromonas macleodii str. Black Sea 11",2
"Alteromonas macleodii HOT1A3",2
"Alloprevotella sp. E39",2
"Allokutzneria albata DSM 44149",2
"Alteromonas macleodii str. Balearic Sea AD45",2
"Alteromonas mediterranea AltCH17",2
"Alteromonas macleodii str. English Channel 673",2
"Alteromonas macleodii Te101",2
"Alteromonas mediterranea AR43",2
"Alteromonas mediterranea CP49",2
"Alteromonas mediterranea CP48",2
"Alteromonas mediterranea DE1",2
"Alteromonas mediterranea DE",2
"Alteromonas mediterranea MED64",2
"Alteromonas mediterranea PT15",2
"Alteromonas mediterranea RG65",2
"Alteromonas mediterranea U10",2
"Alteromonas mediterranea PT11",2
"Alteromonas mediterranea U4",2
"Alteromonas mediterranea U7",2
"Alteromonas mediterranea U8",2
"Alteromonas mediterranea UM4b",2
"Alteromonas mediterranea UM7",2
"Alteromonas mediterranea UM8",2
"Alteromonas naphthalenivorans",2
"Alteromonas sp. 76-1",2
"Alteromonas mediterranea 615",2
"Alteromonas sp. KC14",2
"Alteromonas sp. B31-7",2
"Alteromonas sp. BL110",2
"Alteromonas pelagimontana 5.12",2
"Alteromonas sp. Mac2",2
"Alteromonas sp. Mac1",2
"Alteromonas sp. MB-3u-76",2
"Alteromonas sp. Mex14",2
"Alteromonas sp. RKMC-009",2
"Alteromonas sp. RW2A1",2
"Alteromonas stellipolaris LMG 21856",2
"Alteromonas stellipolaris LMG 21861",2
"Altibacter sp. ALE3EI",2
"Alysiella filiformis DSM 16848",2
"Alteromonas stellipolaris PQQ-42",2
"Alteromonas stellipolaris PQQ-44",2
"Aminipila butyrica DSM 103574",2
"Aminipila sp. JN-18",2
"Amedibacterium intestinale 9CBEGH2",2
"Alteromonas sp. KC3",2
"Aminobacter sp. MDW-2",2
"Alteromonas sp. I4",2
"Aminobacter aminovorans KCTC 2477",2
"Amphibacillus xylanus NBRC 15112",2
"Amphritea japonica ATCC BAA-1530",2
"Ammonifex degensii KC4",2
"Aminobacter sp. SR38",2
"Aminobacterium colombiense DSM 12261",2
"Amycolatopsis japonica MG417-CF17",2
"Aminipila sp. CBA3637",2
"Amycolatopsis mediterranei RB",2
"Amycolatopsis albispora WP1",2
"Aminobacter sp. MSH1",2
"Amycolatopsis methanolica 239",2
"Amycolatopsis mediterranei S699",2
"Amycolatopsis orientalis B-37",2
"Amycolatopsis orientalis HCCB10007",2
"Amycolatopsis mediterranei U32",2
"Amycolatopsis sp. AA4",2
"Amycolatopsis sp. BJA-103",2
"Amycolatopsis sp. Hca4",2
"Amycolatopsis sp. YIM 10",2
"Amycolatopsis keratiniphila FH 1893",2
"Anabaena sp. 90",2
"Anabaena cylindrica PCC 7122",2
"Amylolactobacillus amylophilus DSM 20533 = JCM 1125",2
"Anabaena sp. YBS01",2
"Anabaenopsis circularis NIES-21",2
"Anabaena sp. wa102",2
"Anaerococcus obesiensis FDAARGOS_989",2
"Anaerococcus prevotii DSM 20548",2
"Anaerococcus vaginalis FDAARGOS_988",2
"Anaerocolumna sp. CBA3638",2
"Anabaenopsis elenkinii CCIBt3563",2
"Anaerobutyricum hallii",2
"Anaerobacillus isosaccharinicus NB2006",2
"Anaerocolumna sp. CTTW",2
"Anaerolineaceae bacterium oral taxon 439 W11661",2
"Anaerolinea sp. rifampicinis",2
"Anaerolinea thermophila UNI-1",2
"Anaeromyxobacter dehalogenans 2CP-1",2
"Amycolatopsis lurida NRRL 2430",2
"Anaeromyxobacter sp. Fw109-5",2
"Anaeromyxobacter sp. K",2
"Anaerohalosphaera lusitana ST-NAGAB-D1",2
"Anaerostipes caccae DSM 14662",2
"Anaerostipes rhamnosivorans 1y2",2
"Anaplasma centrale str. Israel",2
"Anaerotignum propionicum DSM 1682 X2",2
"Anaerostipes hadrus BPB5",2
"Anaplasma marginale Jaboticabal",2
"Anaplasma marginale Palmeira",2
"Anaplasma marginale str. Florida",2
"Anaplasma marginale str. Dawn",2
"Anaplasma marginale str. Gypsy Plains",2
"Anaplasma marginale str. St. Maries",2
"Anaplasma ovis str. Haibei",2
"Anatilimnocola aggregata ETA_A8",2
"Ancylobacter pratisalsi DSM 102029",2
"Ancylobacter sp. TS-1",2
"Anoxybacillus amylolyticus DSM 15939",2
"Anaeromyxobacter dehalogenans 2CP-C",2
"Anoxybacillus caldiproteolyticus U458",2
"Aneurinibacillus soli CB4",2
"Aneurinibacillus sp. XH2",2
"Anaerostipes caccae JCM 13470",2
"Anoxybacillus flavithermus DSM 2641T",2
"Anoxybacillus gonensis G2",2
"Anoxybacillus kamchatkensis G10",2
"Anoxybacillus flavithermus 52-1A",2
"Anoxybacillus sp. B2M1",2
"Anoxybacillus flavithermus WK1",2
"Antarcticibacterium arcticum PAMC 28998",2
"Anoxybacter fermentans DY22613",2
"Anseongella ginsenosidimutans Gsoil 524",2
"Anoxybacillus sp. B7M1",2
"Antarctobacter heliothermus SMS3",2
"Aphanizomenon flos-aquae DEX188",2
"Aphanizomenon flos-aquae AFA_KM1/D3",2
"Apibacter sp. B2966",2
"Antarcticibacterium flavum KCTC 52984",2
"Apilactobacillus kunkeei MP2",2
"Aquabacter sp. L1I39",2
"Aquicella lusitana SGT-39",2
"Apilactobacillus bombintestini BHWM-4",2
"Aquicella siphonis SGT-108",2
"Aquaspirillum sp. LM1",2
"Aquifex aeolicus VF5",2
"Anaerocolumna cellulosilytica SN021",2
"Anoxybacillus sp. PDR2",2
"Apibacter sp. B3706",2
"Aquiflexum balticum DSM 16537",2
"Aquimarina sp. AD10",2
"Aquimarina sp. AD1",2
"Aquimarina sp. TRL1",2
"Aquipluma nitroreducens MeG22",2
"Aquimarina sp. BL5",2
"Aquitalea magnusonii H3",2
"Aquitalea sp. USM4",2
"Arachidicoccus sp. B3-10",2
"Arcanobacterium haemolyticum DSM 20595",2
"Arachidicoccus ginsenosidivorans Gsoil 809",2
"Arachidicoccus sp. BS20",2
"Arachidicoccus soli KIS59-12",2
"Aquisphaera giovannonii OJF2",2
"Arcanobacterium haemolyticum NCTC8452",2
"Arcanobacterium phocisimile DSM 26142",2
"Aquabacterium olei NBRC 110486",2
"Arcanobacterium haemolyticum SCDR 1",2
"Arcobacter aquimarinus W63",2
"Arcobacter anaerophilus DSM 24636",2
"Archangium violaceum SDU8",2
"Arcanobacterium phocae DSM 10002",2
"Arcanobacterium sp. 2701",2
"Arcobacter butzleri RM4018",2
"Arcobacter butzleri 7h1h",2
"Arcobacter cloacae LMG 26153",2
"Arcobacter cryaerophilus ATCC 43158",2
"Arcobacter cryaerophilus D2610",2
"Arcobacter butzleri ED-1",2
"Arcobacter cryaerophilus ATCC 43158 LMG 9904",2
"Arcobacter ellisii LMG 26155",2
"Arcobacter nitrofigilis DSM 7299",2
"Arcobacter defluvii LMG 25694",2
"Arcobacter sp. L",2
"Arcobacter sp. FWKO B",2
"Arcobacter suis CECT 7833",2
"Archangium gephyra DSM 2261",2
"Arcobacter skirrowii CCUG 10374",2
"Arcobacter thereius LMG 24486",2
"Archangium violaceum SDU34",2
"Arcobacter trophiarum LMG 25534",2
"Arcobacter venerupis LMG 26156",2
"Arcticibacterium luteifluviistationis SM1504",2
"Ardenticatena Cfx-K",2
"Armatimonadetes bacterium Uphvl-Ar2",2
"Armatimonadetes bacterium Uphvl-Ar1",2
"Arenibacter algicola SMS7",2
"Aromatoleum aromaticum EbN1",2
"Aromatoleum petrolei ToN1",2
"Aromatoleum bremense PbN1",2
"Arsenicicoccus sp. oral taxon 190 F0371",2
"Arsenophonus endosymbiont of Aphis craccivora",2
"arsenite-oxidising bacterium NT-25",2
"Arsenophonus nasoniae",2
"Arsenophonus nasoniae FIN",2
"Arthrobacter agilis UMCV2",2
"Arthrobacter alpinus R3.8",2
"Arthrobacter citreus NEB 577",2
"Arthrobacter crystallopoietes NT16",2
"Arthrobacter crystallopoietes DSM 20117",2
"Arthrobacter alpinus ERGS4:06",2
"Arthrobacter sp. 7749",2
"Arthrobacter sp. 24S4-2",2
"Arthrobacter sp. FB24",2
"Arthrobacter sp. ATCC 21022",2
"Arthrobacter sp. ERGS1:01",2
"Arthrobacter sp. D5-1",2
"Arthrobacter sp. MN05-02",2
"Arthrobacter sp. NEB 688",2
"Arthrobacter sp. Hiyo8",2
"Arthrobacter sp. Hiyo4",2
"Arthrobacter sp. LS16",2
"Arthrobacter sp. PAMC25564",2
"Arthrobacter sp. PAMC 25486",2
"Arthrobacter sp. KBS0702",2
"Arthrobacter saudimassiliensis 11W110_air",2
"Arthrobacter sp. PM3",2
"Arthrobacter sp. TES",2
"Arthrobacter sp. Rue61a",2
"Arthrobacter sp. YC-RL1",2
"Arthrobacter sp. QXT-31",2
"Arthrobacter sp. U41",2
"Arthrobacter sp. ZXY-2",2
"Arthrobacter sp. UKPF54-2",2
"Arthrobacter woluwensis QTS",2
"Asaccharobacter celatus DSM 18785",2
"Arthrospira sp. PCC 9108",2
"Arthrospira platensis YZ",2
"Arthrobacter sp. PGP41",2
"Asaia bogorensis NBRC 16594",2
"Athalassotoga saccharophila NAS-01",2
"Asticcacaulis excentricus CB 48",2
"Atlantibacter hermannii FDAARGOS_888",2
"Atlantibacter hermannii NCTC12129",2
"Atopobium parvulum DSM 20469",2
"Arthrobacter sp. YN",2
"Aulosira laxa NIES-50",2
"Aurantiacibacter atlanticus s21-N3",2
"Aurantiacibacter gangjinensis CGMCC1.15024",2
"Arthrospira platensis NIES-39",2
"Aurantimicrobium sp. MWH-Uga1",2
"Aurantimicrobium minutum KNC",2
"Aureimonas altamirensis DSM 21988",2
"Aureimonas frigidaquae JCM 14755",2
"Aurantimicrobium sp. MWH-Mo1",2
"Aureimonas sp. AU20",2
"Auraticoccus monumenti MON 2.2",2
"Aureimonas altamirensis OT7",2
"Asticcacaulis excentricus M6",2
"Avibacterium paragallinarum ADL-AP02",2
"Aureliella helgolandensis Q31a",2
"Avibacterium paragallinarum ADL-AP01",2
"Avibacterium paragallinarum ADL-AP07",2
"Auritidibacter sp. NML130574",2
"Avibacterium paragallinarum ADL-AP15",2
"Avibacterium paragallinarum ESV-135",2
"Avibacterium paragallinarum AVPG2015",2
"Avibacterium paragallinarum ADL-AP17",2
"Avibacterium paragallinarum ADL-AP10",2
"Avibacterium paragallinarum FARPER-174",2
"Azoarcus communis TSNA42",2
"Azoarcus pumilus SY39",2
"Azoarcus olearius DQS4",2
"Avibacterium volantium NCTC3438",2
"Aureitalea sp. RR4-38",2
"Azoarcus sp. KH32C",2
"Azoarcus sp. M9-3-2",2
"Azospira oryzae PS",2
"Azorhizobium caulinodans ORS 571",1
"Avibacterium paragallinarum ADL-AP16",2
"Azoarcus communis TSPY31",2
"Azoarcus sp. DN11",2
"Azoarcus sp. CIB",2
"Azospirillum brasilense Az39",2
"Azoarcus sp. DD4",2
"Azospirillum baldaniorum Sp245",2
"Azospirillum brasilense Cd",2
"Azospirillum brasilense MTCC4038",2
"Azospirillum brasilense MTCC4039",2
"Azospirillum brasilense Sp 7",2
"Azospirillum brasilense MTCC4036",2
"Azospirillum oryzae KACC 14407",2
"Azospirillum ramasamyi M2T2B2",2
"Azospirillum brasilense MTCC4035",2
"Azospirillum lipoferum 4B",2
"Azospira restricta DSM 18626",2
"Azospirillum thermophilum",2
"Azospirillum thiophilum BV-S",2
"Azotobacter chroococcum B3",2
"Azospirillum sp. B510",2
"Azospira sp. I09",2
"Azospirillum sp. TSH58",2
